population,men,women,white,black,hispanic,asian,native,average_income,poverty,employed,unemployed,winning_party
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
43073.0,49.37,50.63,95.4,0.4,1.4,0.6,0.3,59419.0,9.4,50.25,3.7,2
43073.0,49.37,50.63,95.4,0.4,1.4,0.6,0.3,59419.0,9.4,50.25,3.7,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
47524.0,49.94,50.06,96.1,0.5,1.4,0.6,0.1,58139.0,9.2,49.08,4.7,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
89280.0,49.23,50.77,91.2,1.0,2.2,3.4,0.4,61036.0,10.9,51.35,4.0,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
406371.0,49.65,50.35,85.7,2.1,6.3,3.8,0.1,75777.0,8.6,54.08,4.8,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
147958.0,49.25,50.75,93.1,1.2,2.0,1.8,0.1,69856.0,7.7,52.4,4.0,2
147958.0,49.25,50.75,93.1,1.2,2.0,1.8,0.1,69856.0,7.7,52.4,4.0,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
126552.0,48.94,51.06,91.4,0.8,2.2,3.2,0.0,67805.0,9.5,54.6,4.4,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
272926.0,48.43,51.57,56.4,14.3,18.5,8.4,0.2,57514.0,15.3,46.8,10.9,2
272926.0,48.43,51.57,56.4,14.3,18.5,8.4,0.2,57514.0,15.3,46.8,10.9,1
937920.0,48.43,51.57,57.8,5.3,18.9,16.2,0.1,91572.0,7.2,50.5,5.2,2
937920.0,48.43,51.57,57.8,5.3,18.9,16.2,0.1,91572.0,7.2,50.5,5.2,1
449192.0,49.2,50.8,68.3,15.7,7.6,4.8,0.0,82839.0,6.4,49.87,6.9,2
449192.0,49.2,50.8,68.3,15.7,7.6,4.8,0.0,82839.0,6.4,49.87,6.9,1
510996.0,48.33,51.67,57.5,18.1,16.1,5.7,0.1,65037.0,13.1,48.58,7.9,2
510996.0,48.33,51.67,57.5,18.1,16.1,5.7,0.1,65037.0,13.1,48.58,7.9,1
94549.0,48.82,51.18,85.6,4.5,7.4,1.0,0.0,62332.0,10.6,44.6,8.4,2
154952.0,51.34,48.66,47.4,17.7,29.7,1.3,0.5,50000.0,18.8,40.47,9.0,2
154952.0,51.34,48.66,47.4,17.7,29.7,1.3,0.5,50000.0,18.8,40.47,9.0,1
800401.0,48.04,51.96,31.1,38.8,22.4,5.1,0.1,57365.0,16.7,46.45,10.4,2
800401.0,48.04,51.96,31.1,38.8,22.4,5.1,0.1,57365.0,16.7,46.45,10.4,1
291372.0,48.59,51.41,79.1,9.9,5.8,3.0,0.0,81489.0,7.9,50.02,7.4,2
291372.0,48.59,51.41,79.1,9.9,5.8,3.0,0.0,81489.0,7.9,50.02,7.4,1
679756.0,49.63,50.37,28.8,10.8,43.2,15.0,0.1,62681.0,17.1,52.09,7.1,2
679756.0,49.63,50.37,28.8,10.8,43.2,15.0,0.1,62681.0,17.1,52.09,7.1,1
125717.0,50.03,49.97,86.3,2.5,6.2,3.8,0.1,110969.0,4.5,52.8,4.4,2
373362.0,48.93,51.07,50.8,19.7,16.9,10.7,0.0,77027.0,11.3,48.64,7.5,2
373362.0,48.93,51.07,50.8,19.7,16.9,10.7,0.0,77027.0,11.3,48.64,7.5,1
837288.0,49.22,50.78,44.3,9.3,20.4,23.9,0.1,83133.0,8.6,48.83,6.4,2
837288.0,49.22,50.78,44.3,9.3,20.4,23.9,0.1,83133.0,8.6,48.83,6.4,1
627551.0,48.63,51.37,75.4,6.7,10.6,5.4,0.1,91807.0,7.6,50.11,6.0,2
498847.0,49.01,50.99,72.0,3.0,13.0,10.1,0.0,107034.0,4.6,52.61,5.2,2
498847.0,49.01,50.99,72.0,3.0,13.0,10.1,0.0,107034.0,4.6,52.61,5.2,1
589699.0,48.15,51.85,84.9,2.8,9.0,1.9,0.0,65771.0,10.9,43.01,6.7,2
510563.0,48.63,51.37,42.0,10.6,40.5,5.2,0.2,63339.0,17.0,46.72,6.0,2
510563.0,48.63,51.37,42.0,10.6,40.5,5.2,0.2,63339.0,17.0,46.72,6.0,1
63776.0,48.77,51.23,75.1,13.1,8.3,0.9,0.2,63934.0,14.2,46.04,8.0,2
333316.0,48.84,51.16,57.7,9.0,14.4,17.0,0.1,106046.0,4.8,52.34,4.9,2
333316.0,48.84,51.16,57.7,9.0,14.4,17.0,0.1,106046.0,4.8,52.34,4.9,1
143570.0,49.78,50.22,87.2,2.0,7.5,2.0,0.0,89238.0,5.3,52.5,6.4,2
557320.0,48.73,51.27,40.7,20.1,30.7,4.9,0.1,73376.0,10.3,49.88,7.4,2
557320.0,48.73,51.27,40.7,20.1,30.7,4.9,0.1,73376.0,10.3,49.88,7.4,1
107088.0,48.77,51.23,82.9,4.2,8.6,2.9,0.1,75500.0,8.2,51.1,7.4,2
674855.0,49.01,50.99,39.5,2.5,49.5,2.3,4.0,50386.0,18.0,46.48,6.7,2
674855.0,49.01,50.99,39.5,2.5,49.5,2.3,4.0,50386.0,18.0,46.48,6.7,1
3547.0,52.47,47.53,83.3,0.3,15.8,0.3,0.1,42047.0,21.5,25.91,0.0,2
65454.0,49.71,50.29,40.4,1.5,55.6,0.6,0.8,42177.0,21.2,40.73,6.3,2
27049.0,50.57,49.43,20.0,1.0,38.0,0.4,39.2,36089.0,28.5,35.49,16.0,2
27049.0,50.57,49.43,20.0,1.0,38.0,0.4,39.2,36089.0,28.5,35.49,16.0,1
12522.0,50.45,49.55,47.2,0.6,49.2,0.3,1.0,33042.0,23.5,37.24,10.0,2
50283.0,51.98,48.02,49.1,5.5,41.0,1.4,0.9,41941.0,22.5,40.79,7.8,2
2016.0,45.93,54.07,52.2,1.5,46.0,0.0,0.0,31439.0,22.7,33.48,6.6,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
56793.0,50.7,49.3,48.5,1.4,47.5,0.5,1.3,60703.0,14.6,46.12,5.1,2
28382.0,49.12,50.88,46.5,0.7,50.0,0.1,1.5,40470.0,22.0,37.51,8.1,2
28382.0,49.12,50.88,46.5,0.7,50.0,0.1,1.5,40470.0,22.0,37.51,8.1,1
4426.0,59.76,40.24,15.1,1.3,82.1,0.0,1.3,26060.0,13.0,31.04,1.5,2
4426.0,59.76,40.24,15.1,1.3,82.1,0.0,1.3,26060.0,13.0,31.04,1.5,1
546.0,53.3,46.7,62.3,0.0,37.4,0.0,0.0,35096.0,19.8,36.81,6.5,2
4446.0,49.01,50.99,40.8,0.7,57.9,0.0,0.6,31829.0,26.0,36.3,9.0,2
69505.0,51.51,48.49,37.2,3.6,56.8,0.0,0.7,59285.0,16.1,41.25,6.2,2
19497.0,48.21,51.79,63.4,0.6,31.9,0.5,1.6,42145.0,15.4,36.2,5.2,2
18031.0,50.66,49.34,72.9,0.3,17.2,6.0,1.0,110190.0,5.1,50.59,3.7,2
18031.0,50.66,49.34,72.9,0.3,17.2,6.0,1.0,110190.0,5.1,50.59,3.7,1
24319.0,49.58,50.42,31.0,1.2,65.9,0.5,0.8,27602.0,31.8,32.46,11.4,2
72849.0,48.33,51.67,9.1,0.5,14.1,0.9,73.3,30336.0,37.5,31.86,16.1,2
72849.0,48.33,51.67,9.1,0.5,14.1,0.9,73.3,30336.0,37.5,31.86,16.1,1
4605.0,49.64,50.36,14.0,0.1,79.0,0.0,0.0,26644.0,20.3,27.04,8.2,2
4605.0,49.64,50.36,14.0,0.1,79.0,0.0,0.0,26644.0,20.3,27.04,8.2,1
65130.0,51.4,48.6,49.8,3.1,37.5,1.2,6.2,43533.0,21.4,36.4,9.3,2
8447.0,48.03,51.97,50.4,1.6,44.7,0.7,1.0,26663.0,21.6,35.69,4.0,2
39455.0,49.01,50.99,12.9,0.4,71.4,0.4,14.0,33422.0,26.4,34.94,8.9,2
39455.0,49.01,50.99,12.9,0.4,71.4,0.4,14.0,33422.0,26.4,34.94,8.9,1
19313.0,50.04,49.96,53.1,2.8,41.0,0.5,0.5,35928.0,27.5,39.61,10.7,2
138815.0,48.94,51.06,44.6,1.8,37.9,1.3,12.0,60345.0,14.7,42.9,8.0,2
138815.0,48.94,51.06,44.6,1.8,37.9,1.3,12.0,60345.0,14.7,42.9,8.0,1
128221.0,49.55,50.45,39.2,0.5,19.9,0.6,37.7,49686.0,20.8,40.07,9.6,2
28203.0,50.04,49.96,18.1,1.0,77.6,0.7,1.1,29168.0,30.9,32.73,5.3,2
28203.0,50.04,49.96,18.1,1.0,77.6,0.7,1.1,29168.0,30.9,32.73,5.3,1
147514.0,48.73,51.27,42.9,0.6,51.2,1.2,2.5,57945.0,14.4,47.2,5.5,2
147514.0,48.73,51.27,42.9,0.6,51.2,1.2,2.5,57945.0,14.4,47.2,5.5,1
11254.0,48.99,51.01,65.7,0.6,29.9,0.5,1.1,29690.0,21.2,33.23,11.4,2
17098.0,53.02,46.98,35.1,0.1,49.7,2.2,8.8,34008.0,26.6,34.25,4.2,2
17098.0,53.02,46.98,35.1,0.1,49.7,2.2,8.8,34008.0,26.6,34.25,4.2,1
32809.0,48.93,51.07,35.4,0.2,56.8,0.2,6.5,35314.0,21.3,41.88,9.7,2
32809.0,48.93,51.07,35.4,0.2,56.8,0.2,6.5,35314.0,21.3,41.88,9.7,1
15534.0,52.31,47.69,52.2,1.7,42.1,0.2,1.1,35543.0,27.1,34.29,7.8,2
4216.0,54.2,45.8,52.0,1.3,41.3,0.0,2.2,38240.0,14.2,36.41,2.5,2
75845.0,50.12,49.88,33.6,0.8,60.0,0.5,3.6,43428.0,22.0,37.59,9.1,2
308580.0,48.38,51.62,73.0,11.7,5.7,6.4,0.1,62293.0,12.4,51.51,5.3,2
308580.0,48.38,51.62,73.0,11.7,5.7,6.4,0.1,62293.0,12.4,51.51,5.3,1
47400.0,50.66,49.34,94.5,1.4,1.5,1.2,0.3,45359.0,16.5,42.47,7.3,2
1455846.0,47.1,52.9,9.5,29.4,55.7,3.6,0.2,36593.0,29.7,40.79,11.6,2
1455846.0,47.1,52.9,9.5,29.4,55.7,3.6,0.2,36593.0,29.7,40.79,11.6,1
196124.0,49.16,50.84,84.0,5.1,4.0,4.2,0.2,49064.0,17.1,44.55,7.2,2
196124.0,49.16,50.84,84.0,5.1,4.0,4.2,0.2,49064.0,17.1,44.55,7.2,1
78175.0,49.55,50.45,90.8,1.6,2.0,0.9,2.9,45571.0,16.9,43.15,7.0,2
78319.0,51.24,48.76,90.5,3.9,2.8,0.5,0.2,54664.0,11.6,47.49,5.9,2
130846.0,49.41,50.59,87.8,2.4,7.2,0.6,0.3,44304.0,18.5,43.12,7.7,2
86883.0,49.51,50.49,86.5,5.8,3.0,1.5,0.4,51251.0,15.8,43.42,5.3,2
48763.0,50.0,50.0,94.9,0.9,2.1,0.4,0.3,48567.0,14.5,44.43,6.7,2
81224.0,51.28,48.72,89.9,4.1,2.8,1.5,0.2,52759.0,15.7,44.43,5.8,2
81224.0,51.28,48.72,89.9,4.1,2.8,1.5,0.2,52759.0,15.7,44.43,5.8,1
61481.0,50.19,49.81,86.9,4.3,4.5,1.7,0.0,61093.0,11.4,49.06,5.0,2
61481.0,50.19,49.81,86.9,4.3,4.5,1.7,0.0,61093.0,11.4,49.06,5.0,1
48334.0,48.5,51.5,92.7,1.7,2.6,0.7,0.2,52451.0,14.7,50.17,4.9,2
45950.0,50.31,49.69,92.5,1.7,3.7,0.7,0.1,47921.0,16.5,43.35,7.1,2
295685.0,49.71,50.29,72.2,9.6,11.7,3.7,0.1,75585.0,9.1,49.02,6.7,2
295685.0,49.71,50.29,72.2,9.6,11.7,3.7,0.1,75585.0,9.1,49.02,6.7,1
923995.0,48.38,51.62,76.0,13.0,5.2,3.4,0.4,54006.0,14.9,48.53,5.5,2
923995.0,48.38,51.62,76.0,13.0,5.2,3.4,0.4,54006.0,14.9,48.53,5.5,1
38233.0,52.14,47.86,91.8,2.9,3.2,0.5,0.2,55294.0,8.9,45.89,6.7,2
38233.0,52.14,47.86,91.8,2.9,3.2,0.5,0.2,55294.0,8.9,45.89,6.7,1
51054.0,54.7,45.3,81.7,5.8,3.4,0.4,6.9,50733.0,19.4,39.1,8.2,2
53955.0,49.85,50.15,93.2,1.8,2.8,0.7,0.2,48033.0,16.0,44.92,7.6,2
58537.0,49.88,50.12,90.7,2.4,3.1,0.7,0.9,54033.0,12.8,50.2,5.1,2
47791.0,52.05,47.95,85.6,6.0,5.5,1.1,0.3,53214.0,12.4,41.87,6.2,2
4646.0,51.38,48.62,95.5,0.8,1.5,0.0,0.0,55587.0,9.7,42.85,11.2,2
62943.0,49.41,50.59,94.8,1.0,2.1,0.5,0.3,49077.0,14.9,45.52,8.2,2
116567.0,52.66,47.34,82.1,5.5,7.3,1.5,0.4,50322.0,14.8,38.5,8.0,2
2635121.0,47.35,52.65,36.0,30.6,19.3,11.8,0.1,52782.0,21.9,46.22,8.1,2
2635121.0,47.35,52.65,36.0,30.6,19.3,11.8,0.1,52782.0,21.9,46.22,8.1,1
26845.0,50.38,49.62,95.8,0.7,1.7,0.4,0.2,51475.0,14.2,44.1,7.6,2
64373.0,50.13,49.87,91.0,2.5,3.4,1.4,0.1,53654.0,14.6,45.66,4.8,2
71760.0,49.35,50.65,93.4,1.8,2.1,0.8,0.6,58365.0,11.1,46.88,4.4,2
748680.0,48.3,51.7,71.0,14.5,8.3,3.6,0.2,55272.0,14.8,49.13,6.6,2
748680.0,48.3,51.7,71.0,14.5,8.3,3.6,0.2,55272.0,14.8,49.13,6.6,1
49500.0,49.2,50.8,82.6,1.2,13.2,0.7,0.1,47449.0,19.6,44.36,7.3,2
1363069.0,48.55,51.45,61.4,11.0,16.4,9.0,0.1,105744.0,5.9,50.04,4.9,2
1363069.0,48.55,51.45,61.4,11.0,16.4,9.0,0.1,105744.0,5.9,50.04,4.9,1
1653877.0,47.29,52.71,46.8,12.5,26.1,11.9,0.1,79781.0,17.3,54.8,6.2,2
1653877.0,47.29,52.71,46.8,12.5,26.1,11.9,0.1,79781.0,17.3,54.8,6.2,1
212675.0,48.71,51.29,86.0,7.1,2.7,1.0,1.0,51656.0,13.4,47.49,6.2,2
232324.0,49.87,50.13,82.6,5.8,5.4,4.0,0.2,51316.0,16.6,44.29,6.0,2
467669.0,48.26,51.74,77.1,10.7,4.7,3.9,0.5,57271.0,14.9,47.73,6.4,2
467669.0,48.26,51.74,77.1,10.7,4.7,3.9,0.5,57271.0,14.9,47.73,6.4,1
109491.0,49.06,50.94,90.3,2.3,4.4,1.3,0.2,61710.0,9.7,49.68,4.7,2
378174.0,50.09,49.91,65.4,9.7,19.7,2.6,0.2,75146.0,12.2,46.21,5.6,2
41584.0,49.69,50.31,86.5,5.9,4.7,0.7,0.4,49223.0,15.9,43.23,6.5,2
119833.0,50.09,49.91,94.3,0.8,2.5,0.6,0.1,51755.0,18.3,44.4,8.6,2
60750.0,48.3,51.7,91.5,1.7,3.5,1.3,0.1,51254.0,16.1,46.99,6.7,2
99464.0,49.75,50.25,80.2,2.2,13.8,2.2,0.1,99608.0,4.8,52.05,5.3,2
2339280.0,48.48,51.52,25.4,17.2,28.0,25.1,0.2,62008.0,13.7,48.83,6.9,2
2339280.0,48.48,51.52,25.4,17.2,28.0,25.1,0.2,62008.0,13.7,48.83,6.9,1
159800.0,49.31,50.69,83.9,5.9,4.6,2.5,0.0,63166.0,12.6,50.36,5.8,2
159800.0,49.31,50.69,83.9,5.9,4.6,2.5,0.0,63166.0,12.6,50.36,5.8,1
475948.0,48.39,51.61,62.1,9.4,18.2,8.4,0.1,76244.0,12.9,44.6,5.5,2
325027.0,48.99,51.01,63.2,11.5,17.3,6.0,0.1,88571.0,14.2,46.11,6.3,2
325027.0,48.99,51.01,63.2,11.5,17.3,6.0,0.1,88571.0,14.2,46.11,6.3,1
110817.0,50.88,49.12,92.1,2.2,2.3,1.1,0.7,48330.0,19.4,39.72,8.8,2
226632.0,49.42,50.58,90.9,1.5,3.0,2.8,0.2,77548.0,6.6,51.65,4.6,2
226632.0,49.42,50.58,90.9,1.5,3.0,2.8,0.2,77548.0,6.6,51.65,4.6,1
